,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mean_fit_time,2.5074575424194334,1.478240156173706,0.1833334445953369,0.009633970260620118,0.01624150276184082,0.01417989730834961,0.011853504180908202,0.06250529289245606,0.8132646560668946,0.11954436302185059,0.012670946121215821,0.06103849411010742,0.07895798683166504,0.11575713157653808,0.20627846717834472,0.010540103912353516,0.014020490646362304,0.10132641792297363,0.19097580909729003,0.008251333236694336,0.012937259674072266,0.012883329391479492,0.015889835357666016,0.07552971839904785,0.0668179988861084,0.010436677932739257,0.16061968803405763,0.009507226943969726,0.012537860870361328,0.010886812210083007,0.009359407424926757,0.055927085876464847,0.009182929992675781,0.010496091842651368,0.011445856094360352,0.010031318664550782,0.008455324172973632,0.18181405067443848,0.1277644157409668,0.010490179061889648,0.01463303565979004,0.08212380409240723,0.2014671802520752,0.18546152114868164,0.00913996696472168,0.12774858474731446,0.02053384780883789,0.029425764083862306,0.009291553497314453,0.008733558654785156,0.014209794998168945,0.009001970291137695,0.008704900741577148,0.05393948554992676,0.010601568222045898,0.19234919548034668,0.009027910232543946,0.012116622924804688,0.02262105941772461,0.018495798110961914,0.01161041259765625,0.010433149337768555,0.10291743278503418,0.008983993530273437,0.06671586036682128,0.009064722061157226,0.010806846618652343,0.030586433410644532,0.1395488739013672,0.06302504539489746,0.011537599563598632,0.012150859832763672,0.10220293998718262,0.025641870498657227,0.016477632522583007,0.01107320785522461,0.1785449981689453,0.08003520965576172,0.008719491958618163,0.012030076980590821,0.016112375259399413,0.07544217109680176,0.0966428279876709,0.014990472793579101,0.06190700531005859,0.014226770401000977,0.008750677108764648,0.011362886428833008,0.012549686431884765,0.061583852767944335,0.011809349060058594,0.012878179550170898,0.011748981475830079,0.11383123397827148,0.010610342025756836,0.012145185470581054,0.08397927284240722,0.0070247650146484375,0.024722766876220704,0.11184468269348144
std_fit_time,0.03521294691613569,1.1961604000617063,0.07271359763805675,0.0009537043495217579,0.003085736320309714,0.0017656816156586452,0.003587320420920556,0.00920390044872737,0.03292023610457431,0.039264782544895536,0.00021807215187855138,0.024140685296498442,0.03298312776447574,0.01718722281169297,0.03294227822368152,0.0013920300928018472,0.003308719836476745,0.02582074422228416,0.016240415628111217,0.0017362539288569834,0.001186704180567894,0.00562090720104017,0.004833439040290916,0.0232537298031438,0.0041101114262447926,0.002232118354327201,0.045000212073843804,0.000501361595083041,0.002676410640829073,0.0017722301100507921,0.0002543231177363833,0.004236072509652049,0.0002673091863998451,0.001667674828289449,0.00120009997242065,0.0004349699722930093,0.0012915772242198863,0.10689092040105817,0.03720938384677785,0.0007750664510344773,0.005494499405590656,0.013879897840133387,0.0213538828317442,0.06767965759271435,0.00024175706934799745,0.020338585038667978,0.014933368125198734,0.030604021406610366,0.0010608557379330513,0.000491213987725639,0.0012367779928012723,0.0004802050150240131,0.001501777058761528,0.0028990562849612023,0.0018167207332634907,0.05238430823175281,0.0003473109621242472,0.0009913807977432918,0.018619267274863967,0.006296028491158935,0.001623994227773711,0.00039525944690842283,0.03026810112550983,0.0001416702055316058,0.013707419543924659,0.0013242242771626697,0.00024401558154855835,0.0346725177686475,0.019904544089089187,0.011530219074446525,0.0008955897493634573,0.001864680889645018,0.02728876823871838,0.014748813692712102,0.001666135747050858,0.00018597013518847924,0.02630603835437375,0.014045086459002494,0.00043622580036101205,0.00016408786265424403,0.0019570512605027353,0.0296237564508661,0.02389867851357801,0.0012837619431217077,0.023525580607840886,0.002736001515990908,0.0004614896925559221,0.0014216655661612428,0.0009123350706241172,0.007433274041303805,0.0013509025767033914,0.002685535136076619,0.0016977369095477549,0.06076943789402362,0.004166451169481754,0.0003527747387514096,0.06596967083922027,0.0032869712276228395,0.01992770341524278,0.02739657750989412
mean_score_time,0.000626516342163086,0.00040898323059082033,0.0006078720092773437,0.00037832260131835936,0.0003074169158935547,0.0003226280212402344,0.0008823394775390625,0.0006358623504638672,0.0005959033966064453,0.0006258487701416016,0.0003437042236328125,0.0005694389343261719,0.0006115436553955078,0.0006196498870849609,0.0006104469299316406,0.0003509044647216797,0.000298309326171875,0.0006182670593261718,0.0005683422088623047,0.0003537654876708984,0.00033016204833984374,0.0003436565399169922,0.00032739639282226564,0.0006719112396240234,0.0007168769836425782,0.00035223960876464846,0.0006168365478515625,0.0003415584564208984,0.0003409385681152344,0.00035157203674316404,0.0002972126007080078,0.0005825519561767578,0.00032138824462890625,0.00032978057861328126,0.0002959728240966797,0.00034852027893066405,0.00033588409423828124,0.000721883773803711,0.0006273746490478516,0.0003716468811035156,0.0003021240234375,0.000649404525756836,0.0006921768188476562,0.000606536865234375,0.0003314018249511719,0.0005757331848144532,0.0003654956817626953,0.000339508056640625,0.00030889511108398435,0.00030684471130371094,0.0003563404083251953,0.0003643035888671875,0.00035409927368164064,0.0005664348602294922,0.0003289222717285156,0.0006299018859863281,0.0003223896026611328,0.0002913475036621094,0.00035557746887207033,0.00032815933227539065,0.00037126541137695314,0.00035600662231445314,0.0006295680999755859,0.0003712177276611328,0.0005794525146484375,0.0003662109375,0.00037631988525390627,0.00042672157287597655,0.0006057262420654297,0.0005972862243652343,0.00037288665771484375,0.00036373138427734373,0.0006334304809570313,0.0003867626190185547,0.0003753185272216797,0.0003803253173828125,0.0006348609924316407,0.0006565093994140625,0.00032181739807128905,0.0003087043762207031,0.0003612041473388672,0.0006206512451171875,0.0005990505218505859,0.0003462791442871094,0.0005938529968261719,0.0003127574920654297,0.00028734207153320314,0.000305938720703125,0.0003472805023193359,0.0006893634796142578,0.0003203868865966797,0.0003379344940185547,0.0003576755523681641,0.0003728389739990234,0.0002476215362548828,0.00031390190124511717,0.000360870361328125,0.0002665996551513672,0.000457763671875,0.0004960060119628906
std_score_time,3.0084381496863168e-05,6.0166684545122016e-05,4.298009226597264e-05,5.1983867595844444e-05,1.342074255542929e-05,2.3679370316586293e-05,0.001087887976205019,4.050787088420191e-05,4.577676455007385e-05,3.2267468673412364e-05,5.172081009267554e-05,9.140442219669633e-05,3.6956879346340254e-05,4.92739164644985e-05,7.316935290411464e-05,4.202079941771776e-05,1.955288195732967e-05,6.737346261442988e-05,3.398762003537191e-05,2.11456716068829e-05,2.048591437335886e-05,5.0210205572497415e-05,2.4129279481305648e-05,6.830122642664152e-05,9.21387592951042e-05,5.279700705422964e-05,5.33123135434485e-05,2.5639742839232983e-05,3.0888596874815963e-05,4.121997294440672e-05,1.552659695894246e-05,1.2093816207699431e-05,2.7017780213092123e-05,2.2628121324529617e-05,9.679441962382863e-06,2.9606711251812852e-05,3.156337836641602e-05,3.214087607064023e-05,3.2442312628413275e-05,1.7676064674399755e-05,1.6245667731243834e-05,7.447402657818943e-05,7.757810844725416e-05,7.52971018475955e-05,2.4278926120950637e-05,3.610743708117437e-05,0.00013082894481974576,8.83785224825209e-05,1.74398586775637e-05,2.233512578702997e-05,2.1449511353696668e-05,0.00011317396199199494,4.432570091740829e-05,4.8893832163271295e-06,3.421438693112098e-05,6.0428269484432685e-05,6.519603890372313e-06,8.48046540837791e-06,0.00011130380299454129,4.1325746438202936e-05,3.7840085606182594e-05,1.037424963716892e-05,5.981781035363235e-05,0.00013965102426031332,1.4726936343254877e-05,4.112012083437493e-05,5.0260672265647565e-05,0.00023002465367755146,5.3898547352604794e-05,3.368489197713685e-05,3.550115889632105e-05,3.503198992717695e-05,8.157545252184685e-05,0.00011505532241760714,6.107582287234117e-05,5.593452305192109e-05,5.249658777631849e-05,7.060340229762462e-05,1.9698280942531334e-05,1.473295644211056e-05,7.586058084056701e-06,6.128227602557967e-05,5.363148433068491e-05,1.3372370799117271e-05,0.00012324883738648712,4.303370155273086e-05,2.2589905593965272e-05,1.1805355590839891e-05,3.223101752637613e-05,9.492839846128461e-05,1.706477544789749e-05,1.911076241067964e-05,2.5106461280131567e-05,0.00014728398372953195,9.304223268121735e-05,1.3712364298126532e-05,0.00012550854020752935,0.00011028289959860356,0.00014554199622378644,0.00016142368253265545
param_lambd,0.009033575439685972,0.026211284660653245,1.7343736483298952e-10,3.4110530661235762e-06,0.0038455918871465136,3.5779479649315794e-05,0.02610623144284159,0.008198273610625324,0.02796600760140656,1.6981360158333973e-09,0.0007266523082703007,2.7166124798080667e-05,0.001249544999414348,2.628819606075351e-07,1.6743004501267754e-06,0.0011993950395559852,7.239840998082538e-06,0.00010036843264227194,1.0065656305353136e-07,0.02376626627168425,4.046228881726779e-06,0.0022283966922675568,4.253197918704084e-10,1.1066488046354626e-07,4.2831735198696766e-05,3.048290571358802e-10,4.233787878256848e-06,3.287869022022368e-09,1.8477541612948382e-09,0.00037131621892316563,0.002683533700367697,0.004759144246172286,0.06629805652089715,1.3655903903932085e-08,1.1333507773945668e-08,2.007898891700101e-07,3.693843107048989e-08,7.38904689021799e-08,2.068681042550443e-05,0.008976549981223747,1.3691469024893094e-06,0.006308855848723397,2.9565157263829793e-08,3.062654407582108e-06,4.534999295655536e-06,1.1622295018948935e-06,1.836983964640113e-05,6.830868409935721e-09,7.727737624519578e-10,7.389566131808701e-05,1.2992635646734549e-05,0.00018565012377446156,1.3526506203343244e-07,0.0006269268907139057,1.0203985201170452e-07,3.0416326799258835e-05,0.017499707929352622,0.09090843453859587,6.983866505110517e-08,4.222218306745837e-07,4.4036866084616263e-10,2.0877062781376175e-06,3.113500305338974e-05,2.545654376239836e-09,1.1150543894424927e-06,3.793307983789164e-06,3.245199397050149e-07,1.828225931839885e-09,1.6308724910001277e-06,0.0005048907472579861,0.0016934143108624413,4.1739848604418445e-07,0.00035678705363225197,0.0022698908226957736,2.6822975155830796e-07,2.249594591222811e-05,2.4583681485184067e-06,0.000322891385091829,0.06892126957206776,3.0018265574429375e-06,4.35050563945388e-10,0.00034574889011364403,0.009782470554877867,5.446455398677502e-09,5.44277200571679e-09,4.078086733333469e-06,0.00030915139337410377,5.387508582959701e-05,1.370627315236425e-09,0.0005225309510545054,2.667419540955503e-07,2.9992783404207636e-06,4.113226754433538e-05,3.829135265662448e-09,0.0002809056910811614,1.7936791930855085e-06,2.342290248769941e-05,0.009433780861935638,3.8808209841606293e-10,3.296460473472395e-09
param_learning_rate,0.0004206225816073817,0.0023028670529416802,0.0005032348445057575,0.01213938001862079,0.002185850467713,0.002540403025903311,0.017751621751409666,0.0009350814290781926,0.001111703477163232,0.0002886450865383361,0.0036279677344694663,0.001137103394646036,0.0001043156364261391,0.000247334982435893,0.00010636865909417534,0.011716121869915616,0.0026237205225570336,0.0004990612739620786,0.00010069136206262886,0.08616762425062281,0.001978291489994138,0.013675183953667043,0.003089181672139015,0.0013005173193455862,0.0007968938309606611,0.015465319550836895,0.0004221127542464175,0.0831961414131015,0.0036705331217794317,0.005756133206416958,0.011757330681824425,0.00010825694722337515,0.019037574056460123,0.015045654530166548,0.003248836065680221,0.02075005870367234,0.05007605288811144,0.00043761882368572317,0.00014608216737786102,0.06525376930072221,0.0031902707190151415,0.00030231253719977983,0.00018297443748906548,0.0005983819000576712,0.03299852495269912,0.00033099861446284307,0.0018958530454383656,0.0013943776680023757,0.01767871009801985,0.016257951328629606,0.0037039181362149235,0.015356047110070638,0.07710954232675851,0.0006687712642548774,0.007084397740353105,0.0005218773730350251,0.0539418354496552,0.0032199591600378026,0.0015982084339011976,0.0020127254856995205,0.02738198619783851,0.02257046127503817,0.00015336431541689504,0.017918228130332364,0.0010142726868268756,0.07503286613540801,0.010504938224743608,0.0017476843159499474,0.00018427065120932398,0.0004443952168570024,0.005800198854025166,0.007494468839113026,0.00022461727496431202,0.0015173445850868606,0.002159425573059377,0.06365867424961538,0.00015162167475813443,0.0003309782249181505,0.035920366690325375,0.0028535011557967106,0.002427089359616183,0.0010208376784315947,0.00020454525360194363,0.0022343684573511375,0.0012407148070465027,0.0022380003785360393,0.011162677266245369,0.005096035140248379,0.003744134206540199,0.0010632987498759097,0.00983782648523616,0.003800937281791391,0.012633347861570962,0.0003848637365472582,0.0019331032919505315,0.0024402632002710734,0.0006076833038847926,0.05023482751009484,0.0032788647839878666,0.00019882851113686942
params,"{'lambd': 0.009033575439685972, 'learning_rate': 0.0004206225816073817}","{'lambd': 0.026211284660653245, 'learning_rate': 0.0023028670529416802}","{'lambd': 1.7343736483298952e-10, 'learning_rate': 0.0005032348445057575}","{'lambd': 3.4110530661235762e-06, 'learning_rate': 0.01213938001862079}","{'lambd': 0.0038455918871465136, 'learning_rate': 0.002185850467713}","{'lambd': 3.5779479649315794e-05, 'learning_rate': 0.002540403025903311}","{'lambd': 0.02610623144284159, 'learning_rate': 0.017751621751409666}","{'lambd': 0.008198273610625324, 'learning_rate': 0.0009350814290781926}","{'lambd': 0.02796600760140656, 'learning_rate': 0.001111703477163232}","{'lambd': 1.6981360158333973e-09, 'learning_rate': 0.0002886450865383361}","{'lambd': 0.0007266523082703007, 'learning_rate': 0.0036279677344694663}","{'lambd': 2.7166124798080667e-05, 'learning_rate': 0.001137103394646036}","{'lambd': 0.001249544999414348, 'learning_rate': 0.0001043156364261391}","{'lambd': 2.628819606075351e-07, 'learning_rate': 0.000247334982435893}","{'lambd': 1.6743004501267754e-06, 'learning_rate': 0.00010636865909417534}","{'lambd': 0.0011993950395559852, 'learning_rate': 0.011716121869915616}","{'lambd': 7.239840998082538e-06, 'learning_rate': 0.0026237205225570336}","{'lambd': 0.00010036843264227194, 'learning_rate': 0.0004990612739620786}","{'lambd': 1.0065656305353136e-07, 'learning_rate': 0.00010069136206262886}","{'lambd': 0.02376626627168425, 'learning_rate': 0.08616762425062281}","{'lambd': 4.046228881726779e-06, 'learning_rate': 0.001978291489994138}","{'lambd': 0.0022283966922675568, 'learning_rate': 0.013675183953667043}","{'lambd': 4.253197918704084e-10, 'learning_rate': 0.003089181672139015}","{'lambd': 1.1066488046354626e-07, 'learning_rate': 0.0013005173193455862}","{'lambd': 4.2831735198696766e-05, 'learning_rate': 0.0007968938309606611}","{'lambd': 3.048290571358802e-10, 'learning_rate': 0.015465319550836895}","{'lambd': 4.233787878256848e-06, 'learning_rate': 0.0004221127542464175}","{'lambd': 3.287869022022368e-09, 'learning_rate': 0.0831961414131015}","{'lambd': 1.8477541612948382e-09, 'learning_rate': 0.0036705331217794317}","{'lambd': 0.00037131621892316563, 'learning_rate': 0.005756133206416958}","{'lambd': 0.002683533700367697, 'learning_rate': 0.011757330681824425}","{'lambd': 0.004759144246172286, 'learning_rate': 0.00010825694722337515}","{'lambd': 0.06629805652089715, 'learning_rate': 0.019037574056460123}","{'lambd': 1.3655903903932085e-08, 'learning_rate': 0.015045654530166548}","{'lambd': 1.1333507773945668e-08, 'learning_rate': 0.003248836065680221}","{'lambd': 2.007898891700101e-07, 'learning_rate': 0.02075005870367234}","{'lambd': 3.693843107048989e-08, 'learning_rate': 0.05007605288811144}","{'lambd': 7.38904689021799e-08, 'learning_rate': 0.00043761882368572317}","{'lambd': 2.068681042550443e-05, 'learning_rate': 0.00014608216737786102}","{'lambd': 0.008976549981223747, 'learning_rate': 0.06525376930072221}","{'lambd': 1.3691469024893094e-06, 'learning_rate': 0.0031902707190151415}","{'lambd': 0.006308855848723397, 'learning_rate': 0.00030231253719977983}","{'lambd': 2.9565157263829793e-08, 'learning_rate': 0.00018297443748906548}","{'lambd': 3.062654407582108e-06, 'learning_rate': 0.0005983819000576712}","{'lambd': 4.534999295655536e-06, 'learning_rate': 0.03299852495269912}","{'lambd': 1.1622295018948935e-06, 'learning_rate': 0.00033099861446284307}","{'lambd': 1.836983964640113e-05, 'learning_rate': 0.0018958530454383656}","{'lambd': 6.830868409935721e-09, 'learning_rate': 0.0013943776680023757}","{'lambd': 7.727737624519578e-10, 'learning_rate': 0.01767871009801985}","{'lambd': 7.389566131808701e-05, 'learning_rate': 0.016257951328629606}","{'lambd': 1.2992635646734549e-05, 'learning_rate': 0.0037039181362149235}","{'lambd': 0.00018565012377446156, 'learning_rate': 0.015356047110070638}","{'lambd': 1.3526506203343244e-07, 'learning_rate': 0.07710954232675851}","{'lambd': 0.0006269268907139057, 'learning_rate': 0.0006687712642548774}","{'lambd': 1.0203985201170452e-07, 'learning_rate': 0.007084397740353105}","{'lambd': 3.0416326799258835e-05, 'learning_rate': 0.0005218773730350251}","{'lambd': 0.017499707929352622, 'learning_rate': 0.0539418354496552}","{'lambd': 0.09090843453859587, 'learning_rate': 0.0032199591600378026}","{'lambd': 6.983866505110517e-08, 'learning_rate': 0.0015982084339011976}","{'lambd': 4.222218306745837e-07, 'learning_rate': 0.0020127254856995205}","{'lambd': 4.4036866084616263e-10, 'learning_rate': 0.02738198619783851}","{'lambd': 2.0877062781376175e-06, 'learning_rate': 0.02257046127503817}","{'lambd': 3.113500305338974e-05, 'learning_rate': 0.00015336431541689504}","{'lambd': 2.545654376239836e-09, 'learning_rate': 0.017918228130332364}","{'lambd': 1.1150543894424927e-06, 'learning_rate': 0.0010142726868268756}","{'lambd': 3.793307983789164e-06, 'learning_rate': 0.07503286613540801}","{'lambd': 3.245199397050149e-07, 'learning_rate': 0.010504938224743608}","{'lambd': 1.828225931839885e-09, 'learning_rate': 0.0017476843159499474}","{'lambd': 1.6308724910001277e-06, 'learning_rate': 0.00018427065120932398}","{'lambd': 0.0005048907472579861, 'learning_rate': 0.0004443952168570024}","{'lambd': 0.0016934143108624413, 'learning_rate': 0.005800198854025166}","{'lambd': 4.1739848604418445e-07, 'learning_rate': 0.007494468839113026}","{'lambd': 0.00035678705363225197, 'learning_rate': 0.00022461727496431202}","{'lambd': 0.0022698908226957736, 'learning_rate': 0.0015173445850868606}","{'lambd': 2.6822975155830796e-07, 'learning_rate': 0.002159425573059377}","{'lambd': 2.249594591222811e-05, 'learning_rate': 0.06365867424961538}","{'lambd': 2.4583681485184067e-06, 'learning_rate': 0.00015162167475813443}","{'lambd': 0.000322891385091829, 'learning_rate': 0.0003309782249181505}","{'lambd': 0.06892126957206776, 'learning_rate': 0.035920366690325375}","{'lambd': 3.0018265574429375e-06, 'learning_rate': 0.0028535011557967106}","{'lambd': 4.35050563945388e-10, 'learning_rate': 0.002427089359616183}","{'lambd': 0.00034574889011364403, 'learning_rate': 0.0010208376784315947}","{'lambd': 0.009782470554877867, 'learning_rate': 0.00020454525360194363}","{'lambd': 5.446455398677502e-09, 'learning_rate': 0.0022343684573511375}","{'lambd': 5.44277200571679e-09, 'learning_rate': 0.0012407148070465027}","{'lambd': 4.078086733333469e-06, 'learning_rate': 0.0022380003785360393}","{'lambd': 0.00030915139337410377, 'learning_rate': 0.011162677266245369}","{'lambd': 5.387508582959701e-05, 'learning_rate': 0.005096035140248379}","{'lambd': 1.370627315236425e-09, 'learning_rate': 0.003744134206540199}","{'lambd': 0.0005225309510545054, 'learning_rate': 0.0010632987498759097}","{'lambd': 2.667419540955503e-07, 'learning_rate': 0.00983782648523616}","{'lambd': 2.9992783404207636e-06, 'learning_rate': 0.003800937281791391}","{'lambd': 4.113226754433538e-05, 'learning_rate': 0.012633347861570962}","{'lambd': 3.829135265662448e-09, 'learning_rate': 0.0003848637365472582}","{'lambd': 0.0002809056910811614, 'learning_rate': 0.0019331032919505315}","{'lambd': 1.7936791930855085e-06, 'learning_rate': 0.0024402632002710734}","{'lambd': 2.342290248769941e-05, 'learning_rate': 0.0006076833038847926}","{'lambd': 0.009433780861935638, 'learning_rate': 0.05023482751009484}","{'lambd': 3.8808209841606293e-10, 'learning_rate': 0.0032788647839878666}","{'lambd': 3.296460473472395e-09, 'learning_rate': 0.00019882851113686942}"
split0_test_score,-0.0823813913274607,-1.0,0.46195156657660474,-1.0,-1.0,-1.0,-1.0,-0.039246491315481524,-0.003582201445211375,0.5156601506823646,-1.0,0.016937483071200576,0.27757640258463523,0.5947501834275916,0.653744179106927,-1.0,-1.0,0.35733045174796985,0.5138751311499181,-1.0,-1.0,-1.0,-1.0,0.01837115110777976,0.009369022019593887,-1.0,0.48923076940951715,-1.0,-1.0,-1.0,-1.0,0.225380503339477,-1.0,-1.0,-1.0,-1.0,-1.0,0.5951503142426781,0.6544001006655197,-1.0,-1.0,0.5054451943323401,0.6477015692989583,0.4955576010768634,-1.0,0.5995890630100784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.10264431674802044,-1.0,0.49915763919890976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6328994264763372,-1232472771.8810248,-0.10450098041592537,-1.0,-1.0,-0.00262688106534803,0.6485783122050541,0.08271126013648844,-1.0,-1.0,0.5600413555249557,-0.03554850558665801,-1.0,-1.0,0.49412284386587846,0.424021202956928,-1.0,-1.0,-1.0,-0.02435156106320413,0.6128278146093201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.019900468801084648,-1.0,-1.0,-1.0,0.7163872567976401,-1.0,-1.0,0.08961374995513949,-1.0,-1.0,0.6582155667968472
split1_test_score,0.3752696317855355,-1.0,0.6037808364556102,-1.0,-1.0,-1.0,-1.0,-0.2968131876427278,-0.020164467013285226,0.5471915774942118,-1.0,0.08059268362480387,0.3478846911685345,0.6921444499102707,0.7385964829734528,-1.0,-1.0,0.3246600895993209,0.6599063241286529,-1.0,-1.0,-1.0,-1.0,-0.02692881775335887,-0.007351877620042968,-1.0,0.5803039392480416,-1.0,-1.0,-1.0,-1.0,-0.1974716236557008,-1.0,-1.0,-1.0,-1.0,-1.0,0.6386859884581462,0.5010939694344071,-1.0,-1.0,0.40559021855292887,0.6338977624938948,0.05368413098755309,-1.0,0.5797665006495816,-1.0,-0.14735290772124676,-1.0,-1.0,-1.0,-1.0,-1.0,-0.057503490777913724,-1.0,0.3786842951029815,-1.0,-1.0,-0.04465796204308714,-1.0,-1.0,-1.0,0.680172349192869,-1.0,-0.021692074428789176,-1.0,-1.0,-1.0,0.6564281110607637,-0.029603679886411882,-1.0,-1.0,0.44450931415318184,-1.0,-1.0,-1.0,0.6002959029849007,0.5448730065269408,-1.0,-1.0,-1.0,-0.030735679507816416,0.5477358262971402,-1.0,-0.0344178626756968,-1.0,-1.0,-1.0,-1.0,-0.028631101928295877,-1.0,-1.0,-1.0,0.5823307739505421,-1.0,-1.0,0.5820923995051132,-1.0,-1.0,0.6714922363972733
split2_test_score,0.052013017188623945,-1.0,0.3972969752142108,-1.0,-1.0,-1.0,-1.0,-0.03190004176065431,-0.017553180375988964,0.5995294971771881,-1.0,-1.0,0.27258396239654215,0.6546964214188465,0.5668931952849665,-1.0,-1.0,0.30608354698901297,0.6534658018487907,-1.0,-1.0,-1.0,-1.0,-0.03260199661276553,0.03503445930001492,-1.0,0.5821343350396952,-1.0,-1.0,-1.0,-1.0,0.2600382670916229,-1.0,-1.0,-1.0,-1.0,-1.0,0.569244276424512,0.4661246300108165,-1.0,-1.0,0.31192789561630363,0.6047525580817823,0.5052900800090769,-1.0,0.6964294940642366,-0.1055114787603153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.09063658493349536,-1.0,0.49190087051091136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7573776316121428,-1.0,0.03983698494046706,-1.0,-1.0,-1.0,0.6139589480254761,0.5169440770207551,-1.0,-1.0,0.6992486755596834,-1.0,-1.0,-1.0,0.6037935801669209,0.6025998531019809,-1.0,-1.0,-1.0,0.5219249581985819,0.6699648700036067,-1.0,-0.014433577461222757,-1.0,-1.0,-1.0,-1.0,-0.020392860555147996,-1.0,-1.0,-1.0,0.5788461847445041,-1.0,-1.0,0.21932024332927058,-1.0,-1.0,0.668228719175116
