,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mean_fit_time,2.5258098602294923,1.5724658966064453,0.23282074928283691,0.2905415534973145,0.2815421104431152,0.2816732406616211,0.2538795471191406,0.27393927574157717,0.3060734272003174,0.2564852714538574,0.28565354347229005,0.8926290988922119,16.70607771873474,0.30016269683837893,0.22095270156860353,0.22859249114990235,0.9556004524230957,0.22139053344726561,0.23658308982849122,0.21676058769226075,0.2576688289642334,0.2188939094543457,0.31720857620239257,0.23323817253112794,9.752790641784667,0.36319694519042967,17.742448854446412,0.303769588470459,0.23343415260314943,16.05139536857605,0.22358508110046388,0.28243494033813477,15.544500350952148,0.2833744525909424,0.2939335823059082,1.0057562351226808,1.026960515975952,0.2200495719909668,0.2682692050933838,0.24048523902893065,0.2209764003753662,0.23822994232177735,0.23991098403930664,0.2462160587310791,0.5243638038635254,0.2865602970123291,0.2221074104309082,0.2242903709411621,4.947457313537598,0.30280232429504395,0.21972942352294922,0.221519136428833,0.2382749557495117,0.27944531440734866,0.31166825294494627,0.2859338760375977,0.23063430786132813,0.2966041564941406,0.2813109874725342,0.2508241176605225,0.23684439659118653,0.21730198860168456,0.2206556797027588,0.27394704818725585,1.775985097885132,0.2856637954711914,0.2499556064605713,0.2782834529876709,0.2617000102996826,0.24139738082885742,0.24502363204956054,0.24310169219970704,0.3052347183227539,0.28508906364440917,0.27356696128845215,0.22553057670593263,0.2531571388244629,0.2285639762878418,0.24166417121887207,0.2429136276245117,0.22270493507385253,0.22885284423828126,0.2734323024749756,12.809855461120605,0.280889892578125,0.2718797206878662,0.2217379093170166,0.23436245918273926,0.28908729553222656,0.2958630084991455,0.23981647491455077,0.27826871871948244,0.2869391918182373,0.23349409103393554,0.21696290969848633,0.30957903861999514,0.2327268123626709,0.28607001304626467,0.263701343536377,0.21523661613464357
std_fit_time,0.04326734050791812,1.0840944082468191,0.012722058677706899,0.033331153875816096,0.02055154246274367,0.023546651852451916,0.008962299353869935,0.017405460938104647,0.028069240802408517,0.023122227298911047,0.028385953123114458,0.2951338930394325,2.0257319184841602,0.044089346806437384,0.002759443637856186,0.006974485068704464,0.652314332820225,0.008169362230561639,0.0040076727946384404,0.0016503497472580477,0.005366737471672534,0.0030866889813088525,0.12360537452504054,0.007287512779041086,4.223033298803754,0.1903439827666231,0.18642898742162597,0.014587606241179583,0.0020916381442485686,2.0795963566176106,0.003962778171176448,0.049729152858614706,4.879649870056916,0.01630618005869266,0.015086631919272401,0.7070680873039789,0.4340441013375707,0.0017861489306177935,0.012916740811405975,0.0029124730005602156,0.010029553741249937,0.006064800217446122,0.015667580061784862,0.010801462382629334,0.27793608150171906,0.01689838857210826,0.0024697879506957216,0.006967858674688098,3.626900791672649,0.05465029375682578,0.005104921223053305,0.0027411543161151714,0.004602723275965619,0.046596940705602566,0.027068992416531094,0.01654127205691691,0.030165534491078134,0.045971918027166866,0.014847802066325464,0.01705687231834128,0.002187887551233413,0.0031741555095512186,0.002367215437595944,0.012311271840923507,0.8325642952680302,0.020473606873481792,0.010202972753183553,0.01544343386418666,0.01244830648168202,0.0047026928173589284,0.002937428084504528,0.013895201387172491,0.019866467424319478,0.01213922411265894,0.02460341905967644,0.0032702771894918964,0.009768079195756327,0.009954981097993965,0.004069521097395292,0.008269032136122258,0.0036812080971687913,0.006138343431700196,0.007525178027246732,1.7671786776733385,0.02641362884555987,0.01807763652751541,0.010996409194910885,0.007693151982804988,0.0115941870690401,0.04078979077739875,0.010572279050541644,0.01850747631195213,0.022443170229432083,0.002952707724951666,0.004098789350591151,0.025839796165099235,0.01305100346810337,0.016424215987963318,0.050234418074749584,0.006583148993488486
mean_score_time,0.0017464637756347656,0.0015340328216552734,0.0012062549591064452,0.0012288570404052734,0.0012164592742919921,0.0011691570281982422,0.0012062549591064452,0.0012909412384033204,0.0011655330657958985,0.0011545181274414062,0.001255178451538086,0.001142597198486328,0.0012034893035888672,0.001155710220336914,0.0012004852294921875,0.001191425323486328,0.0011183261871337891,0.001132059097290039,0.0011868000030517579,0.0011700153350830077,0.0011966705322265625,0.001235818862915039,0.001180744171142578,0.0011588573455810548,0.001134967803955078,0.0011304378509521484,0.0011864662170410155,0.0011476516723632813,0.0012024879455566407,0.0012171745300292968,0.001260519027709961,0.0012063026428222657,0.0011696815490722656,0.0012290477752685547,0.0012778759002685547,0.001271533966064453,0.0012084007263183593,0.0011927127838134766,0.0011739730834960938,0.0011696338653564454,0.001153421401977539,0.001157999038696289,0.0011812686920166016,0.001169109344482422,0.0011915206909179688,0.0012226581573486328,0.001180553436279297,0.0012603759765625,0.0011407852172851563,0.0012613296508789062,0.001154947280883789,0.0011717319488525391,0.0011686325073242188,0.0011565685272216797,0.0012506008148193359,0.001211404800415039,0.0011773109436035156,0.0012451171875,0.0012588977813720703,0.0012072086334228515,0.001375722885131836,0.0012329578399658202,0.0011935710906982421,0.0011977195739746095,0.0012233257293701172,0.0011635780334472655,0.0011909961700439452,0.0011680126190185547,0.0012169361114501953,0.0011815547943115235,0.0011799335479736328,0.0012347698211669922,0.0012163639068603516,0.0011815547943115235,0.0011187076568603515,0.0012851715087890624,0.001215362548828125,0.001307058334350586,0.001129913330078125,0.0011718273162841797,0.0012248039245605468,0.0012803077697753906,0.0012297630310058594,0.0008232593536376953,0.0011840343475341796,0.0012866020202636718,0.0011913299560546875,0.001192331314086914,0.001325845718383789,0.0011617660522460938,0.001150655746459961,0.0011797904968261718,0.0012622833251953124,0.0012288570404052734,0.0012483596801757812,0.0011832237243652344,0.001133298873901367,0.001115131378173828,0.001234149932861328,0.0011622905731201172
std_score_time,0.00013291979262941832,0.0003010673842198032,0.0001063537794343008,9.070470573195205e-05,8.40586146427203e-05,5.6296760850115886e-05,7.478725299082393e-05,0.00017610769261188633,5.55705786856029e-05,5.9487150737060225e-05,0.00010240344142896198,5.326029858297507e-05,0.00010082545530358989,5.457767380133188e-05,5.554598260787142e-05,7.220303456396089e-05,1.4909532103115453e-05,4.025629754378271e-05,0.00014562121222693356,5.787447844581218e-05,0.0001801620148577312,7.680640371606513e-05,0.0001420294195464485,6.172243979681847e-05,1.8347142326441122e-05,2.757529125571992e-05,7.254237011301586e-05,1.9960405720629973e-05,3.475963001803634e-05,0.00011949080605319597,0.00010415230419735573,7.483891978695693e-05,9.091222746342477e-06,7.996432611036467e-05,0.00011382257782514867,0.00010958184762675208,5.718341263926349e-05,5.051495016148474e-05,6.044181370000746e-05,4.3124484040562815e-05,4.347055295470918e-05,6.780014064270745e-05,0.00011476318363366649,3.3249810934208476e-05,0.00010649756286730022,6.334695054518759e-05,0.00010496664354726452,0.00012778102411707912,6.398959235036947e-05,3.956501546034074e-05,0.00010238165726819745,2.302170589924118e-05,5.691778079067821e-05,2.6576133052596492e-05,0.00014952161107785282,8.108124792409088e-05,3.7055493870702604e-05,0.00010833280597258214,0.00011147912275854746,0.00010171313263203859,0.0002178114369402017,0.00013910914833112402,0.00011051923001174908,3.439467111365617e-05,8.276442651207695e-05,6.071479735761606e-05,5.241579187168871e-05,5.17810904703326e-05,0.00010370604179595663,3.89524886053157e-05,6.19146930744449e-05,6.548955205056036e-05,0.00012866745422850405,0.00010774677676183767,2.3346231652067306e-05,0.00014995468023302737,9.418536989894186e-05,0.00018023986659212508,2.480488380735543e-05,9.107776959476837e-05,0.00011261197769175207,0.00015408644339523457,8.596528943214986e-05,0.00012815631806455658,7.323827584073124e-05,0.00017343810951767094,0.00010297269450166993,8.060833082179739e-05,0.0001357360336097436,2.2861544683612938e-05,5.468417926853957e-05,4.1431249894393275e-05,0.00013202729716865416,9.269000543967652e-05,0.00011782953967679098,9.602148364302543e-05,4.061426729969406e-05,3.5114581010003824e-05,0.00012912399830986924,0.0001942219266097391
param_learning_rate,1.0742922968438619e-05,0.0003203492978613145,0.0003071283307820702,2.5205109405352484e-05,2.6689058669056834e-05,4.5255985530599084e-05,0.00018010449067486415,5.550134467428846e-05,1.787223858839682e-05,0.00010876669198234844,3.1646744413349114e-05,0.004321925303144168,0.007126759361504567,1.3069083342413637e-05,0.0012511868583565977,0.0005227324329017686,0.004943349933141227,0.0010016060029889964,0.00044006147403063733,0.0012802131157086,0.00014435489289789787,0.00121147939861073,0.0029827124947443065,0.0002494625894756628,0.006630911453827738,0.002577622476259147,0.008914104985655102,3.227816020293691e-05,0.00036580878787280456,0.006863604509865491,0.0008884262652973215,0.0038238052899418557,0.008175946411773785,3.6026747921409806e-05,5.362249605492515e-05,0.004170638320728178,0.005233977252006556,0.001882929069794356,0.00010982617575038027,0.00024581260086103517,0.0006785990112841912,0.00030820888405884086,0.0002715951689702694,0.00020261257419367087,0.004085308797679401,3.648177337564387e-05,0.0011561715529931416,0.0012899934982652077,0.0059648596830554875,1.3133015384815766e-05,0.000873675466672673,0.000820657521310759,0.0002427129715663665,1.4427074466871498e-05,1.3053073079740529e-05,3.225479177715231e-05,0.002419043404661528,3.074808972362429e-05,2.6074506611132844e-05,0.00011448559872190808,0.00028411578656144547,0.0012393933322228307,0.0025320326125380112,6.314269748555756e-05,0.005350922091586143,1.1711185226169323e-05,0.00013346527556654998,3.971000904123081e-05,0.00010676175086342506,0.00021494972069482625,0.0003121898873999576,0.0001750003730184915,4.393067624948761e-05,4.46600431330146e-05,4.9764699016128536e-05,0.001539064645309343,0.0001769114740224133,0.0005645397596811264,0.0003040953752854955,0.00019504752446415565,0.0016006539515464762,0.00046628286945734937,8.088945791528497e-05,0.00817324626050628,4.726371298928443e-05,2.6079993022274343e-05,0.0006995156352514434,0.0002990796184012661,3.543710219004038e-05,2.1278036301939138e-05,0.0004156488418827882,7.377306796765341e-05,2.0378028042236248e-05,0.00029634980412401667,0.0007875444117679236,1.2998931368504347e-05,0.0003164635979160763,1.780862093269435e-05,0.0023656729511807913,0.0018797845455261
params,{'learning_rate': 1.0742922968438619e-05},{'learning_rate': 0.0003203492978613145},{'learning_rate': 0.0003071283307820702},{'learning_rate': 2.5205109405352484e-05},{'learning_rate': 2.6689058669056834e-05},{'learning_rate': 4.5255985530599084e-05},{'learning_rate': 0.00018010449067486415},{'learning_rate': 5.550134467428846e-05},{'learning_rate': 1.787223858839682e-05},{'learning_rate': 0.00010876669198234844},{'learning_rate': 3.1646744413349114e-05},{'learning_rate': 0.004321925303144168},{'learning_rate': 0.007126759361504567},{'learning_rate': 1.3069083342413637e-05},{'learning_rate': 0.0012511868583565977},{'learning_rate': 0.0005227324329017686},{'learning_rate': 0.004943349933141227},{'learning_rate': 0.0010016060029889964},{'learning_rate': 0.00044006147403063733},{'learning_rate': 0.0012802131157086},{'learning_rate': 0.00014435489289789787},{'learning_rate': 0.00121147939861073},{'learning_rate': 0.0029827124947443065},{'learning_rate': 0.0002494625894756628},{'learning_rate': 0.006630911453827738},{'learning_rate': 0.002577622476259147},{'learning_rate': 0.008914104985655102},{'learning_rate': 3.227816020293691e-05},{'learning_rate': 0.00036580878787280456},{'learning_rate': 0.006863604509865491},{'learning_rate': 0.0008884262652973215},{'learning_rate': 0.0038238052899418557},{'learning_rate': 0.008175946411773785},{'learning_rate': 3.6026747921409806e-05},{'learning_rate': 5.362249605492515e-05},{'learning_rate': 0.004170638320728178},{'learning_rate': 0.005233977252006556},{'learning_rate': 0.001882929069794356},{'learning_rate': 0.00010982617575038027},{'learning_rate': 0.00024581260086103517},{'learning_rate': 0.0006785990112841912},{'learning_rate': 0.00030820888405884086},{'learning_rate': 0.0002715951689702694},{'learning_rate': 0.00020261257419367087},{'learning_rate': 0.004085308797679401},{'learning_rate': 3.648177337564387e-05},{'learning_rate': 0.0011561715529931416},{'learning_rate': 0.0012899934982652077},{'learning_rate': 0.0059648596830554875},{'learning_rate': 1.3133015384815766e-05},{'learning_rate': 0.000873675466672673},{'learning_rate': 0.000820657521310759},{'learning_rate': 0.0002427129715663665},{'learning_rate': 1.4427074466871498e-05},{'learning_rate': 1.3053073079740529e-05},{'learning_rate': 3.225479177715231e-05},{'learning_rate': 0.002419043404661528},{'learning_rate': 3.074808972362429e-05},{'learning_rate': 2.6074506611132844e-05},{'learning_rate': 0.00011448559872190808},{'learning_rate': 0.00028411578656144547},{'learning_rate': 0.0012393933322228307},{'learning_rate': 0.0025320326125380112},{'learning_rate': 6.314269748555756e-05},{'learning_rate': 0.005350922091586143},{'learning_rate': 1.1711185226169323e-05},{'learning_rate': 0.00013346527556654998},{'learning_rate': 3.971000904123081e-05},{'learning_rate': 0.00010676175086342506},{'learning_rate': 0.00021494972069482625},{'learning_rate': 0.0003121898873999576},{'learning_rate': 0.0001750003730184915},{'learning_rate': 4.393067624948761e-05},{'learning_rate': 4.46600431330146e-05},{'learning_rate': 4.9764699016128536e-05},{'learning_rate': 0.001539064645309343},{'learning_rate': 0.0001769114740224133},{'learning_rate': 0.0005645397596811264},{'learning_rate': 0.0003040953752854955},{'learning_rate': 0.00019504752446415565},{'learning_rate': 0.0016006539515464762},{'learning_rate': 0.00046628286945734937},{'learning_rate': 8.088945791528497e-05},{'learning_rate': 0.00817324626050628},{'learning_rate': 4.726371298928443e-05},{'learning_rate': 2.6079993022274343e-05},{'learning_rate': 0.0006995156352514434},{'learning_rate': 0.0002990796184012661},{'learning_rate': 3.543710219004038e-05},{'learning_rate': 2.1278036301939138e-05},{'learning_rate': 0.0004156488418827882},{'learning_rate': 7.377306796765341e-05},{'learning_rate': 2.0378028042236248e-05},{'learning_rate': 0.00029634980412401667},{'learning_rate': 0.0007875444117679236},{'learning_rate': 1.2998931368504347e-05},{'learning_rate': 0.0003164635979160763},{'learning_rate': 1.780862093269435e-05},{'learning_rate': 0.0023656729511807913},{'learning_rate': 0.0018797845455261}
split0_test_score,0.6370863075924724,0.6739130434782609,0.6784555483452304,0.6615833874107723,0.6617456197274497,0.6719662556781311,0.6750486696950032,0.668234912394549,0.6606099935107074,0.6792667099286178,0.6648280337443219,0.6520116807268008,0.6445489941596366,0.631245944192083,0.6709928617780662,0.6761842959117457,0.6743997404282933,0.6778066190785205,0.6786177806619078,0.68234912394549,0.6779688513951979,0.6784555483452304,0.6756975989617132,0.6721284879948086,0.6292991563919533,0.6622323166774822,0.6718040233614536,0.6630434782608695,0.6791044776119403,0.6570408825438028,0.6776443867618429,0.6683971447112265,0.6317326411421155,0.6636924075275795,0.6740752757949383,0.6690460739779364,0.6745619727449708,0.6713173264114212,0.6795911745619727,0.6802401038286827,0.673264114211551,0.6794289422452953,0.6765087605451006,0.6727774172615185,0.6724529526281635,0.663530175210902,0.6855937702790396,0.6742375081116159,0.6656391953277093,0.640979883192732,0.6705061648280337,0.6747242050616483,0.6755353666450357,0.6367618429591174,0.6391953277092797,0.6701817001946788,0.6718040233614536,0.6662881245944192,0.6677482154445166,0.6800778715120052,0.6800778715120052,0.6687216093445815,0.6567164179104478,0.6722907203114861,0.6260545100584036,0.6408176508760545,0.6747242050616483,0.6643413367942894,0.6742375081116159,0.6782933160285529,0.676995457495133,0.6768332251784556,0.6648280337443219,0.6656391953277093,0.6719662556781311,0.6683971447112265,0.6774821544451655,0.6825113562621674,0.6701817001946788,0.6752109020116808,0.6753731343283582,0.672939649578196,0.6768332251784556,0.672939649578196,0.667910447761194,0.6632057105775471,0.6761842959117457,0.6789422452952628,0.6718040233614536,0.6627190136275146,0.6799156391953277,0.6748864373783258,0.6609344581440623,0.676995457495133,0.672615184944841,0.6562297209604153,0.6768332251784556,0.663530175210902,0.6666125892277742,0.6666125892277742
split1_test_score,0.6353017521090201,0.6753731343283582,0.6805645684620376,0.6482803374432187,0.646009085009734,0.6576898118105127,0.6727774172615185,0.667910447761194,0.6416288124594419,0.668234912394549,0.6606099935107074,0.6893251135626217,0.654769630110318,0.6340038935756003,0.6740752757949383,0.6812134977287476,0.6614211550940947,0.6633679428942245,0.6670992861778067,0.6593121349772875,0.6722907203114861,0.6606099935107074,0.6765087605451006,0.6737508111615834,0.6234587929915639,0.6581765087605451,0.6533095392602206,0.6537962362102531,0.6670992861778067,0.645684620376379,0.6695327709279688,0.6648280337443219,0.6839714471122648,0.6602855288773524,0.6612589227774173,0.6487670343932511,0.663530175210902,0.663854639844257,0.6719662556781311,0.6737508111615834,0.6737508111615834,0.6740752757949383,0.6718040233614536,0.676995457495133,0.6627190136275146,0.667910447761194,0.6756975989617132,0.6719662556781311,0.6552563270603504,0.6262167423750811,0.6713173264114212,0.6727774172615185,0.6695327709279688,0.6309214795587281,0.6499026606099935,0.6492537313432836,0.6487670343932511,0.6606099935107074,0.6541207008436081,0.6687216093445815,0.6708306294613887,0.667585983127839,0.6706683971447113,0.667585983127839,0.6617456197274497,0.6281635301752109,0.6760220635950681,0.6580142764438677,0.6628812459441921,0.6695327709279688,0.676995457495133,0.6700194678780013,0.6713173264114212,0.672939649578196,0.6666125892277742,0.6739130434782609,0.667910447761194,0.6755353666450357,0.6696950032446464,0.6711550940947437,0.6799156391953277,0.6703439325113563,0.6698572355613238,0.6607722258273848,0.6617456197274497,0.6554185593770279,0.6614211550940947,0.6748864373783258,0.6555807916937054,0.6562297209604153,0.6696950032446464,0.6661258922777418,0.6534717715768981,0.6766709928617781,0.6705061648280337,0.6305970149253731,0.6716417910447762,0.6435756002595717,0.668234912394549,0.6597988319273199
split2_test_score,0.6186303148328465,0.673482635507952,0.666179811749432,0.6535215839013307,0.6540084388185654,0.6579032781564427,0.667640376501136,0.6699123661148978,0.6481661798117494,0.6674780915287244,0.6658552418046089,0.6525478740668614,0.6686140863356054,0.6499513145082765,0.6619604024667316,0.6668289516390782,0.6583901330736773,0.667640376501136,0.6741317753975982,0.6678026614735475,0.6655306718597858,0.6785134696527102,0.6741317753975982,0.6755923401493021,0.6666666666666666,0.6708860759493671,0.6291788380395975,0.6567672833495618,0.6624472573839663,0.6183057448880234,0.6721843557286595,0.664719246997728,0.6186303148328465,0.6608244076598507,0.6681272314183706,0.6592015579357352,0.6614735475494969,0.6637455371632587,0.6635832521908471,0.6708860759493671,0.6694255111976631,0.6655306718597858,0.6744563453424213,0.6674780915287244,0.6731580655631288,0.6518987341772152,0.6619604024667316,0.6613112625770854,0.6692632262252516,0.636643946770529,0.6729957805907173,0.6749432002596559,0.6673158065563128,0.6403765011359948,0.6416747809152873,0.6561181434599156,0.6619604024667316,0.652710159039273,0.6390782213567023,0.6765660499837715,0.6772151898734177,0.6673158065563128,0.6432976306394028,0.6707237909769556,0.6554690035702694,0.6536838688737423,0.6726712106458942,0.6473547549496916,0.6713729308666018,0.667640376501136,0.6668289516390782,0.6695877961700747,0.6634209672184356,0.6528724440116845,0.6585524180460889,0.6742940603700097,0.6627718273287894,0.6712106458941902,0.6738072054527751,0.6760791950665368,0.6700746510873093,0.6681272314183706,0.6681272314183706,0.6493021746186303,0.6645569620253164,0.6626095423563778,0.666179811749432,0.6760791950665368,0.672022070756248,0.6480038948393378,0.6765660499837715,0.670561506004544,0.6553067185978578,0.6728334956183057,0.6749432002596559,0.652710159039273,0.6728334956183057,0.6410256410256411,0.6538461538461539,0.6666666666666666
split3_test_score,0.6350210970464135,0.6684518013631938,0.6728334956183057,0.6384290814670561,0.6520610191496268,0.6645569620253164,0.6702369360597209,0.6577409931840311,0.6587147030185004,0.6728334956183057,0.6630963972736125,0.6660175267770204,0.622849724115547,0.6658552418046089,0.6682895163907823,0.6710483609217787,0.6515741642323921,0.667964946445959,0.6754300551768906,0.6817591691009413,0.6780266147354755,0.664719246997728,0.6790003245699449,0.6700746510873093,0.6668289516390782,0.6673158065563128,0.6158714703018501,0.6611489776046738,0.6751054852320675,0.6522233041220383,0.6697500811424862,0.6684518013631938,0.643946770529049,0.6601752677702045,0.664719246997728,0.6723466407010711,0.6682895163907823,0.6577409931840311,0.6669912366114897,0.6726712106458942,0.667964946445959,0.6687763713080169,0.6673158065563128,0.6728334956183057,0.6658552418046089,0.6562804284323271,0.6725089256734826,0.6710483609217787,0.6536838688737423,0.6444336254462837,0.667964946445959,0.6639078221356702,0.6686140863356054,0.6575787082116196,0.6387536514118792,0.6585524180460889,0.677864329763064,0.6579032781564427,0.6530347289840961,0.6687763713080169,0.6692632262252516,0.6796494644595911,0.6520610191496268,0.6652061019149627,0.6200908795845504,0.6429730606945797,0.6697500811424862,0.6695877961700747,0.6707237909769556,0.6689386562804285,0.6726712106458942,0.6673158065563128,0.6721843557286595,0.6703992210321325,0.6749432002596559,0.6673158065563128,0.6726712106458942,0.675267770204479,0.6674780915287244,0.6728334956183057,0.6622849724115547,0.6739694904251866,0.6738072054527751,0.6359948068808828,0.6645569620253164,0.6627718273287894,0.670561506004544,0.6692632262252516,0.6652061019149627,0.6611489776046738,0.6637455371632587,0.6746186303148328,0.6577409931840311,0.6729957805907173,0.6780266147354755,0.627555988315482,0.672022070756248,0.6671535215839013,0.6812723141837066,0.6726712106458942
